40000,200,4.5,40.24,359,292,2.31,1.69,0,9.23,0.124,7.04,44.39,19.71,51.84,39.31
40000,200,4.5,40.24,359,292,2.31,1.69,0,13.96,0.124,8.77,55.06,20.06,64.24,41.26
40000,200,4.5,40.24,359,292,2.31,1.69,0,15.55,0.124,7.04,45.21,20.07,51.59,39.98
40000,200,4.5,40.24,359,292,2.31,1.69,0,16.69,0.124,6.96,56.3,15.97,66.14,35.69
40000,200,5,19.68,373,305,3.02,1.05,3.73,5.62,0.2,9.37,42.67,12.27,47.7,64.78
40000,200,5,19.68,373,305,3.02,1.05,3.81,5.68,0.4,8.23,48.4,14.633,54.49,35.14
40000,200,5,19.68,373,305,3.02,1.05,3.58,5.66,0.6,7.05,47.7,14.89,51.6,28.84
40000,200,5,19.68,373,305,3.02,1.05,0,0,0.4,8.57,54.4,19.07,61.25,41.06
40000,200,5,19.68,373,305,3.02,1.05,2.44,4.21,0.4,9.32,59.22,18.78,62.4,46.54
40000,200,5,19.68,373,305,3.02,1.05,6.2,9.6,0.4,8,45.9,14.36,49.8,31.9
40000,200,4.5,24.88,415,235,2.31,0.83,7.89,0,0.4,10.6,43.18,17.16,51.55,35.38
40000,200,4.5,24.88,415,235,2.31,0.83,5.7,0,0,10.62,26.13,12.7,29.01,42.49
40000,200,4.5,24.88,415,235,2.31,0.83,7.37,0,0,9.92,23.13,16.1,27.73,53.24
40000,200,4.5,24.88,415,235,2.31,0.83,9.2,0,0,10.81,25.36,13.4,28.67,49.37
40000,200,4.5,24.88,415,235,2.31,0.83,3.98,0,0.4,14.21,49.97,21.04,58.66,33.91
40000,200,4.5,24.88,415,235,2.31,0.83,5.57,0,0,14.68,25.45,17.63,29,53.7
40000,200,4.5,24.88,415,235,2.31,0.83,4.06,0,0.2,13.5,38.34,20.39,46.31,49.98
40000,200,4.5,24.88,415,235,2.31,0.83,5.62,0,0.2,11.73,37.9,17.16,42.88,49.12
40000,200,4.5,24.88,415,235,2.31,0.83,6.56,0,0.2,10.29,37.19,16.27,41.04,45.67
40000,200,4.5,24.88,415,235,2.31,0.83,5.62,0,0.2,9.71,45.68,14.99,53.63,33.23
40000,200,2.5,36.24,373,305,1.51,1.05,0,0,0.3,5.27,124.43,9.45,144.34,20.42
40000,200,2.5,36.08,373,305,1.51,1.05,2.53,5.32,0.3,4.89,109.48,9.02,135.51,16.36
40000,200,2.5,34.8,373,305,1.51,1.05,4.54,8.13,0.3,5.13,115.7,8.84,128.75,14.04
40000,200,2.5,32.24,373,305,1.51,1.05,6.75,11.46,0.3,4.29,99.27,7.97,110.41,14.07
40000,200,2.5,32.24,373,305,1.51,0.79,5.86,12.77,0.3,5.12,93.78,7.72,107.86,13.087
40000,200,2.5,32.24,373,305,1.51,0.63,6.23,13.17,0.3,5.11,89.92,7.11,100.02,10.12
